Date,Time,Temperature,Humidity,WindSpeed,Hour,Day,Energy
2016-01-12,16:00:00,6.3,82.0,4.0,16,Tuesday,30
2016-01-12,16:10:00,6.3333333333333295,80.8333333333333,4.5,16,Tuesday,40
2016-01-12,16:20:00,6.36666666666667,79.6666666666667,5.0,16,Tuesday,50
2016-01-12,16:30:00,6.4,78.5,5.5,16,Tuesday,40
2016-01-12,16:40:00,6.43333333333333,77.3333333333333,6.0,16,Tuesday,40
2016-01-12,16:50:00,6.46666666666667,76.1666666666667,6.5,16,Tuesday,40
2016-01-12,17:00:00,6.5,75.0,7.0,17,Tuesday,60
2016-01-12,17:10:00,6.31666666666667,76.6666666666667,7.0,17,Tuesday,60
2016-01-12,17:20:00,6.133333333333329,78.3333333333333,7.0,17,Tuesday,210
2016-01-12,17:30:00,5.95,80.0,7.0,17,Tuesday,380
2016-01-12,17:40:00,5.76666666666667,81.6666666666667,7.0,17,Tuesday,370
2016-01-12,17:50:00,5.5833333333333295,83.3333333333333,7.0,17,Tuesday,230
2016-01-12,18:00:00,5.4,85.0,7.0,18,Tuesday,80
2016-01-12,18:10:00,5.3,86.0,6.8333333333333295,18,Tuesday,90
2016-01-12,18:20:00,5.2,87.0,6.66666666666667,18,Tuesday,70
2016-01-12,18:30:00,5.1,88.0,6.5,18,Tuesday,40
2016-01-12,18:40:00,5.0,89.0,6.3333333333333295,18,Tuesday,40
2016-01-12,18:50:00,4.9,90.0,6.16666666666667,18,Tuesday,30
2016-01-12,19:00:00,4.8,91.0,6.0,19,Tuesday,50
2016-01-12,19:10:00,4.75,91.3333333333333,6.16666666666667,19,Tuesday,50
2016-01-12,19:20:00,4.7,91.6666666666667,6.3333333333333295,19,Tuesday,60
2016-01-12,19:30:00,4.65,92.0,6.5,19,Tuesday,50
2016-01-12,19:40:00,4.6,92.3333333333333,6.66666666666667,19,Tuesday,60
2016-01-12,19:50:00,4.55,92.6666666666667,6.8333333333333295,19,Tuesday,60
2016-01-12,20:00:00,4.5,93.0,7.0,20,Tuesday,60
2016-01-12,20:10:00,4.53333333333333,92.6666666666667,6.8333333333333295,20,Tuesday,50
2016-01-12,20:20:00,4.56666666666667,92.3333333333333,6.66666666666667,20,Tuesday,50
2016-01-12,20:30:00,4.6,92.0,6.5,20,Tuesday,50
2016-01-12,20:40:00,4.633333333333329,91.6666666666667,6.3333333333333295,20,Tuesday,50
2016-01-12,20:50:00,4.66666666666667,91.3333333333333,6.16666666666667,20,Tuesday,50
2016-01-12,21:00:00,4.7,91.0,6.0,21,Tuesday,60
2016-01-12,21:10:00,4.8,90.5,6.16666666666667,21,Tuesday,60
2016-01-12,21:20:00,4.9,90.0,6.3333333333333295,21,Tuesday,40
2016-01-12,21:30:00,5.0,89.5,6.5,21,Tuesday,30
2016-01-12,21:40:00,5.1,89.0,6.66666666666667,21,Tuesday,30
2016-01-12,21:50:00,5.2,88.5,6.8333333333333295,21,Tuesday,30
2016-01-12,22:00:00,5.3,88.0,7.0,22,Tuesday,40
2016-01-12,22:10:00,5.3333333333333295,87.3333333333333,6.8333333333333295,22,Tuesday,50
2016-01-12,22:20:00,5.36666666666667,86.6666666666667,6.66666666666667,22,Tuesday,50
2016-01-12,22:30:00,5.4,86.0,6.5,22,Tuesday,50
2016-01-12,22:40:00,5.43333333333333,85.3333333333333,6.3333333333333295,22,Tuesday,40
2016-01-12,22:50:00,5.46666666666667,84.6666666666667,6.16666666666667,22,Tuesday,50
2016-01-12,23:00:00,5.5,84.0,6.0,23,Tuesday,40
2016-01-12,23:10:00,5.5833333333333295,83.3333333333333,6.3333333333333295,23,Tuesday,40
2016-01-12,23:20:00,5.66666666666667,82.6666666666667,6.66666666666667,23,Tuesday,40
2016-01-12,23:30:00,5.75,82.0,7.0,23,Tuesday,40
2016-01-12,23:40:00,5.8333333333333295,81.3333333333333,7.3333333333333295,23,Tuesday,50
2016-01-12,23:50:00,5.91666666666667,80.6666666666667,7.666666666666669,23,Tuesday,50
2016-01-13,00:00:00,6.0,80.0,8.0,0,Wednesday,50
2016-01-13,00:10:00,5.883333333333329,81.3333333333333,8.0,0,Wednesday,30
2016-01-13,00:20:00,5.76666666666667,82.6666666666667,8.0,0,Wednesday,20
2016-01-13,00:30:00,5.65,84.0,8.0,0,Wednesday,30
2016-01-13,00:40:00,5.53333333333333,85.3333333333333,8.0,0,Wednesday,20
2016-01-13,00:50:00,5.41666666666667,86.6666666666667,8.0,0,Wednesday,40
2016-01-13,01:00:00,5.3,88.0,8.0,1,Wednesday,50
2016-01-13,01:10:00,5.3,88.5,8.0,1,Wednesday,60
2016-01-13,01:20:00,5.3,89.0,8.0,1,Wednesday,50
2016-01-13,01:30:00,5.3,89.5,8.0,1,Wednesday,40
2016-01-13,01:40:00,5.3,90.0,8.0,1,Wednesday,40
2016-01-13,01:50:00,5.3,90.5,8.0,1,Wednesday,50
2016-01-13,02:00:00,5.3,91.0,8.0,2,Wednesday,40
2016-01-13,02:10:00,5.3333333333333295,90.6666666666667,8.0,2,Wednesday,40
2016-01-13,02:20:00,5.36666666666667,90.3333333333333,8.0,2,Wednesday,50
2016-01-13,02:30:00,5.4,90.0,8.0,2,Wednesday,50
2016-01-13,02:40:00,5.43333333333333,89.6666666666667,8.0,2,Wednesday,50
2016-01-13,02:50:00,5.46666666666667,89.3333333333333,8.0,2,Wednesday,40
2016-01-13,03:00:00,5.5,89.0,8.0,3,Wednesday,30
2016-01-13,03:10:00,5.48333333333333,89.0,8.0,3,Wednesday,20
2016-01-13,03:20:00,5.46666666666667,89.0,8.0,3,Wednesday,20
2016-01-13,03:30:00,5.45,89.0,8.0,3,Wednesday,20
2016-01-13,03:40:00,5.43333333333333,89.0,8.0,3,Wednesday,50
2016-01-13,03:50:00,5.41666666666667,89.0,8.0,3,Wednesday,50
2016-01-13,04:00:00,5.4,89.0,8.0,4,Wednesday,50
2016-01-13,04:10:00,5.36666666666667,89.1666666666667,8.0,4,Wednesday,40
2016-01-13,04:20:00,5.3333333333333295,89.3333333333333,8.0,4,Wednesday,40
2016-01-13,04:30:00,5.3,89.5,8.0,4,Wednesday,50
2016-01-13,04:40:00,5.26666666666667,89.6666666666667,8.0,4,Wednesday,40
2016-01-13,04:50:00,5.23333333333333,89.8333333333333,8.0,4,Wednesday,50
2016-01-13,05:00:00,5.2,90.0,8.0,5,Wednesday,50
2016-01-13,05:10:00,5.16666666666667,90.0,7.8333333333333295,5,Wednesday,50
2016-01-13,05:20:00,5.133333333333329,90.0,7.666666666666669,5,Wednesday,40
2016-01-13,05:30:00,5.1,90.0,7.5,5,Wednesday,40
2016-01-13,05:40:00,5.06666666666667,90.0,7.3333333333333295,5,Wednesday,50
2016-01-13,05:50:00,5.03333333333333,90.0,7.16666666666667,5,Wednesday,20
2016-01-13,06:00:00,5.0,90.0,7.0,6,Wednesday,20
2016-01-13,06:10:00,5.01666666666667,89.8333333333333,6.8333333333333295,6,Wednesday,50
2016-01-13,06:20:00,5.03333333333333,89.6666666666667,6.66666666666667,6,Wednesday,30
2016-01-13,06:30:00,5.05,89.5,6.5,6,Wednesday,50
2016-01-13,06:40:00,5.06666666666667,89.3333333333333,6.3333333333333295,6,Wednesday,50
2016-01-13,06:50:00,5.0833333333333295,89.1666666666667,6.16666666666667,6,Wednesday,200
2016-01-13,07:00:00,5.1,89.0,6.0,7,Wednesday,110
2016-01-13,07:10:00,5.0833333333333295,89.1666666666667,5.8333333333333295,7,Wednesday,80
2016-01-13,07:20:00,5.06666666666667,89.3333333333333,5.66666666666667,7,Wednesday,50
2016-01-13,07:30:00,5.05,89.5,5.5,7,Wednesday,50
2016-01-13,07:40:00,5.03333333333333,89.6666666666667,5.3333333333333295,7,Wednesday,50
2016-01-13,07:50:00,5.01666666666667,89.8333333333333,5.16666666666667,7,Wednesday,40
2016-01-13,08:00:00,5.0,90.0,5.0,8,Wednesday,40
2016-01-13,08:10:00,5.0,89.6666666666667,4.8333333333333295,8,Wednesday,30
2016-01-13,08:20:00,5.0,89.3333333333333,4.66666666666667,8,Wednesday,180
2016-01-13,08:30:00,5.0,89.0,4.5,8,Wednesday,350
2016-01-13,08:40:00,5.0,88.6666666666667,4.3333333333333295,8,Wednesday,350
2016-01-13,08:50:00,5.0,88.3333333333333,4.16666666666667,8,Wednesday,300
2016-01-13,09:00:00,5.0,88.0,4.0,9,Wednesday,400
2016-01-13,09:10:00,5.0,88.0,4.16666666666667,9,Wednesday,390
2016-01-13,09:20:00,5.0,88.0,4.3333333333333295,9,Wednesday,290
2016-01-13,09:30:00,5.0,88.0,4.5,9,Wednesday,60
2016-01-13,09:40:00,5.0,88.0,4.66666666666667,9,Wednesday,70
2016-01-13,09:50:00,5.0,88.0,4.8333333333333295,9,Wednesday,110
2016-01-13,10:00:00,5.0,88.0,5.0,10,Wednesday,90
2016-01-13,10:10:00,5.0833333333333295,86.8333333333333,5.0,10,Wednesday,60
2016-01-13,10:20:00,5.16666666666667,85.6666666666667,5.0,10,Wednesday,70
2016-01-13,10:30:00,5.25,84.5,5.0,10,Wednesday,80
2016-01-13,10:40:00,5.3333333333333295,83.3333333333333,5.0,10,Wednesday,60
2016-01-13,10:50:00,5.41666666666667,82.1666666666667,5.0,10,Wednesday,40
2016-01-13,11:00:00,5.5,81.0,5.0,11,Wednesday,30
2016-01-13,11:10:00,5.5833333333333295,80.1666666666667,5.16666666666667,11,Wednesday,70
2016-01-13,11:20:00,5.66666666666667,79.3333333333333,5.3333333333333295,11,Wednesday,50
2016-01-13,11:30:00,5.75,78.5,5.5,11,Wednesday,80
2016-01-13,11:40:00,5.8333333333333295,77.6666666666667,5.66666666666667,11,Wednesday,80
2016-01-13,11:50:00,5.91666666666667,76.8333333333333,5.8333333333333295,11,Wednesday,50
2016-01-13,12:00:00,6.0,76.0,6.0,12,Wednesday,40
2016-01-13,12:10:00,5.91666666666667,76.3333333333333,5.8333333333333295,12,Wednesday,50
2016-01-13,12:20:00,5.8333333333333295,76.6666666666667,5.66666666666667,12,Wednesday,40
2016-01-13,12:30:00,5.75,77.0,5.5,12,Wednesday,40
2016-01-13,12:40:00,5.66666666666667,77.3333333333333,5.3333333333333295,12,Wednesday,50
2016-01-13,12:50:00,5.5833333333333295,77.6666666666667,5.16666666666667,12,Wednesday,30
2016-01-13,13:00:00,5.5,78.0,5.0,13,Wednesday,30
2016-01-13,13:10:00,5.73333333333333,76.8333333333333,5.0,13,Wednesday,20
2016-01-13,13:20:00,5.96666666666667,75.6666666666667,5.0,13,Wednesday,20
2016-01-13,13:30:00,6.2,74.5,5.0,13,Wednesday,50
2016-01-13,13:40:00,6.43333333333333,73.3333333333333,5.0,13,Wednesday,40
2016-01-13,13:50:00,6.66666666666667,72.1666666666667,5.0,13,Wednesday,50
2016-01-13,14:00:00,6.9,71.0,5.0,14,Wednesday,40
2016-01-13,14:10:00,6.8,70.6666666666667,5.16666666666667,14,Wednesday,60
2016-01-13,14:20:00,6.7,70.3333333333333,5.3333333333333295,14,Wednesday,40
2016-01-13,14:30:00,6.6,70.0,5.5,14,Wednesday,40
2016-01-13,14:40:00,6.5,69.6666666666667,5.66666666666667,14,Wednesday,50
2016-01-13,14:50:00,6.4,69.3333333333333,5.8333333333333295,14,Wednesday,40
2016-01-13,15:00:00,6.3,69.0,6.0,15,Wednesday,40
2016-01-13,15:10:00,6.31666666666667,68.0,5.66666666666667,15,Wednesday,30
2016-01-13,15:20:00,6.3333333333333295,67.0,5.3333333333333295,15,Wednesday,30
2016-01-13,15:30:00,6.35,66.0,5.0,15,Wednesday,30
2016-01-13,15:40:00,6.36666666666667,65.0,4.66666666666667,15,Wednesday,40
2016-01-13,15:50:00,6.383333333333329,64.0,4.3333333333333295,15,Wednesday,80
2016-01-13,16:00:00,6.4,63.0,4.0,16,Wednesday,70
2016-01-13,16:10:00,6.16666666666667,64.3333333333333,3.8333333333333295,16,Wednesday,80
2016-01-13,16:20:00,5.93333333333333,65.6666666666667,3.6666666666666705,16,Wednesday,70
2016-01-13,16:30:00,5.7,67.0,3.5,16,Wednesday,80
2016-01-13,16:40:00,5.46666666666667,68.3333333333333,3.3333333333333295,16,Wednesday,80
2016-01-13,16:50:00,5.23333333333333,69.6666666666667,3.16666666666667,16,Wednesday,100
2016-01-13,17:00:00,5.0,71.0,3.0,17,Wednesday,90
2016-01-13,17:10:00,4.78333333333333,72.0,3.0,17,Wednesday,100
2016-01-13,17:20:00,4.56666666666667,73.0,3.0,17,Wednesday,90
2016-01-13,17:30:00,4.35,74.0,3.0,17,Wednesday,110
2016-01-13,17:40:00,4.133333333333329,75.0,3.0,17,Wednesday,90
2016-01-13,17:50:00,3.9166666666666705,76.0,3.0,17,Wednesday,100
2016-01-13,18:00:00,3.7,77.0,3.0,18,Wednesday,100
2016-01-13,18:10:00,3.53333333333333,79.0,3.0,18,Wednesday,110
2016-01-13,18:20:00,3.36666666666667,81.0,3.0,18,Wednesday,100
2016-01-13,18:30:00,3.2,83.0,3.0,18,Wednesday,90
2016-01-13,18:40:00,3.03333333333333,85.0,3.0,18,Wednesday,90
2016-01-13,18:50:00,2.86666666666667,87.0,3.0,18,Wednesday,180
2016-01-13,19:00:00,2.7,89.0,3.0,19,Wednesday,140
2016-01-13,19:10:00,2.78333333333333,88.8333333333333,3.3333333333333295,19,Wednesday,100
2016-01-13,19:20:00,2.86666666666667,88.6666666666667,3.6666666666666705,19,Wednesday,110
2016-01-13,19:30:00,2.95,88.5,4.0,19,Wednesday,340
2016-01-13,19:40:00,3.03333333333333,88.3333333333333,4.3333333333333295,19,Wednesday,380
2016-01-13,19:50:00,3.11666666666667,88.1666666666667,4.66666666666667,19,Wednesday,210
2016-01-13,20:00:00,3.2,88.0,5.0,20,Wednesday,150
2016-01-13,20:10:00,3.16666666666667,88.1666666666667,5.0,20,Wednesday,330
2016-01-13,20:20:00,3.13333333333333,88.3333333333333,5.0,20,Wednesday,420
2016-01-13,20:30:00,3.1,88.5,5.0,20,Wednesday,330
2016-01-13,20:40:00,3.06666666666667,88.6666666666667,5.0,20,Wednesday,130
2016-01-13,20:50:00,3.03333333333333,88.8333333333333,5.0,20,Wednesday,130
2016-01-13,21:00:00,3.0,89.0,5.0,21,Wednesday,110
2016-01-13,21:10:00,2.95,88.8333333333333,5.0,21,Wednesday,250
2016-01-13,21:20:00,2.9,88.6666666666667,5.0,21,Wednesday,520
2016-01-13,21:30:00,2.85,88.5,5.0,21,Wednesday,360
2016-01-13,21:40:00,2.8,88.3333333333333,5.0,21,Wednesday,330
2016-01-13,21:50:00,2.75,88.1666666666667,5.0,21,Wednesday,310
2016-01-13,22:00:00,2.7,88.0,5.0,22,Wednesday,270
2016-01-13,22:10:00,2.78333333333333,87.6666666666667,5.16666666666667,22,Wednesday,230
2016-01-13,22:20:00,2.86666666666667,87.3333333333333,5.3333333333333295,22,Wednesday,170
2016-01-13,22:30:00,2.95,87.0,5.5,22,Wednesday,60
2016-01-13,22:40:00,3.03333333333333,86.6666666666667,5.66666666666667,22,Wednesday,30
2016-01-13,22:50:00,3.11666666666667,86.3333333333333,5.8333333333333295,22,Wednesday,30
2016-01-13,23:00:00,3.2,86.0,6.0,23,Wednesday,30
2016-01-13,23:10:00,3.13333333333333,86.5,5.8333333333333295,23,Wednesday,40
2016-01-13,23:20:00,3.06666666666667,87.0,5.66666666666667,23,Wednesday,50
2016-01-13,23:30:00,3.0,87.5,5.5,23,Wednesday,50
2016-01-13,23:40:00,2.93333333333333,88.0,5.3333333333333295,23,Wednesday,40
2016-01-13,23:50:00,2.86666666666667,88.5,5.16666666666667,23,Wednesday,40
2016-01-14,00:00:00,2.8,89.0,5.0,0,Thursday,50
2016-01-14,00:10:00,2.81666666666667,89.1666666666667,5.0,0,Thursday,50
2016-01-14,00:20:00,2.8333333333333295,89.3333333333333,5.0,0,Thursday,40
2016-01-14,00:30:00,2.85,89.5,5.0,0,Thursday,60
2016-01-14,00:40:00,2.86666666666667,89.6666666666667,5.0,0,Thursday,40
2016-01-14,00:50:00,2.88333333333333,89.8333333333333,5.0,0,Thursday,40
2016-01-14,01:00:00,2.9,90.0,5.0,1,Thursday,50
2016-01-14,01:10:00,2.88333333333333,90.5,5.0,1,Thursday,40
2016-01-14,01:20:00,2.86666666666667,91.0,5.0,1,Thursday,30
2016-01-14,01:30:00,2.85,91.5,5.0,1,Thursday,30
2016-01-14,01:40:00,2.8333333333333295,92.0,5.0,1,Thursday,30
2016-01-14,01:50:00,2.81666666666667,92.5,5.0,1,Thursday,40
2016-01-14,02:00:00,2.8,93.0,5.0,2,Thursday,40
2016-01-14,02:10:00,2.86666666666667,92.3333333333333,5.16666666666667,2,Thursday,50
2016-01-14,02:20:00,2.93333333333333,91.6666666666667,5.3333333333333295,2,Thursday,40
2016-01-14,02:30:00,3.0,91.0,5.5,2,Thursday,40
